DATAFLOW,LAST UPDATE,FREQ,REF_AREA,TRANSFORMATION,AGG_METHOD,UNIT,REFERENCE,ITEM,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,COMMENT,UNIT_MULT
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1961,37.82474,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1962,39.68385,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1963,41.44887,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1964,43.01487,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1965,44.40236,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1966,45.74513,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1967,47.48907,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1968,49.1668,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1969,52.30478,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1970,54.31932,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1971,55.97047,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1972,58.16513,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1973,60.36202,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1974,62.21377,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1975,61.63765,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1976,62.5251,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1977,64.46963,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1978,66.7388,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1979,68.22416,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1980,68.63172,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1981,69.32315,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1982,72.2013,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1983,73.12764,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1984,74.27792,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1985,76.03985,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1986,77.17981,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1987,77.7188,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1988,79.90906,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1989,82.13374,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1990,83.2325,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1991,83.62397,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1992,84.69095,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1993,84.73129,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1994,86.03608,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1995,87.67505,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1996,88.2286,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1997,89.58646,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1998,91.42544,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,1999,92.57321,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,2000,94.84529,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,2001,95.79853,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,2002,97.26186,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,2003,97.37564,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,2004,98.36229,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,2005,99.00346,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,2006,100.86005,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,2007,100.63613,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,2008,99.59651,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,France,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Total factor productivity: total economy,2009,97.48474,A,F,(2020 = 100),0
